identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
1328782,A6122,1533,Associations individual - University of Adelaide Socialist Club,1949 - 1958,1949,1958,Open with exception,Canberra,True,111
1328789,A6122,1534,Security Appeals Tribunal - Policy and procedures for appeals against administrative decisions made on security grounds - Volume 1,1952 - 1955,1952,1955,Open with exception,Canberra,False,0
1328792,A6122,1535,Security Appeals Tribunal - Policy and procedures for appeals against administrative decisions made on security grounds - Volume 2,1951 - 1962,1951,1962,Open with exception,Canberra,False,0
1328798,A6122,1536,Security Appeals Tribunal - Policy and procedures for appeals against administrative decisions made on security grounds - Volume 3,1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1340668,A6122,1537,Associations individual - The Fabian Society,1962 - 1963,1962,1963,Open with exception,Canberra,False,0
1340672,A6122,1538,"Associations individual - Young Labour Association, Australian Young Labour Volume 1 [3 pages - all contain exemptions]",1962 - 1962,1962,1962,Open with exception,Canberra,False,0
1340675,A6122,1539,Political parties - Oceania Socialist Labor Party of Australia,1918 - 1963,1918,1963,Open with exception,Canberra,False,0
1354056,A6122,1544,Associations individual - Australian Womens Movement Against Socialisation,1949 - 1952,1949,1952,Open with exception,Canberra,True,22
1354057,A6122,1543,"CPA interest in personalities and associations progress associations, Volume 2",1961 - 1963,1961,1963,Open with exception,Canberra,False,0
1354058,A6122,1542,"CPA interest in personalities and associations progress associations, Volume 1",1956 - 1961,1956,1961,Open with exception,Canberra,False,0
1354059,A6122,1541,CPA publiations - Forward,1957 - 1963,1957,1963,Open with exception,Canberra,False,0
1354060,A6122,1540,"CPA publiations - Workers Weekly, Volume 1",1957 - 1961,1957,1961,Open with exception,Canberra,False,0
1354062,A6122,1554,"Employee organisations - Australian Amalgamated Postal Workers Union, WA",1956 - 1964,1956,1964,Open with exception,Canberra,False,0
1354063,A6122,1553,"Employee organisations - Australian Amalgamated Postal Workers Union, SA",1953 - 1962,1953,1962,Open with exception,Canberra,False,0
1354064,A6122,1552,"Employee organisations - Australian Amalgamated Postal Workers Union, TAS",1952 - 1963,1952,1963,Open with exception,Canberra,False,0
1354065,A6122,1551,"Employee organisations - Australian Amalgamated Postal Workers Union, VIC",1948 - 1964,1948,1964,Open with exception,Canberra,False,0
1354066,A6122,1550,"Employee organisations - Australian Amalgamated Postal Workers Union, NSW, Volume 2",1959 - 1964,1959,1964,Open with exception,Canberra,False,0
1354069,A6122,1549,"Employee organisations - Australian Amalgamated Postal Workers Union, NSW, Volume 1",1940 - 1961,1940,1961,Open with exception,Canberra,False,0
1354070,A6122,1548,"Employee organisations - Australian Amalgamated Postal Workers Union, QLD",1947 - 1959,1947,1959,Open with exception,Canberra,False,0
1354073,A6122,1547,"Employee organisations - Australian Amalgamated Postal Workers Union, Volume 2",1964 - 1964,1964,1964,Open,Canberra,False,0
1354074,A6122,1546,"Employee organisations - Australian Amalgamated Postal Workers Union, Volume 1",1933 - 1964,1933,1964,Open with exception,Canberra,False,0
1354075,A6122,1545,"CPA fractions - Amalagamated Postal Workers Union, NSW",1957 - 1962,1957,1962,Open with exception,Canberra,False,0
1354076,A6122,1555,"Employee organisations - Australian Waterside Workers Federation - General, Volume 4",1955 - 1955,1955,1955,Open with exception,Canberra,False,0
1354077,A6122,1556,"Employee organisations - Australian Waterside Workers Federation - General, Volume 5",1954 - 1956,1954,1956,Open with exception,Canberra,False,0
1354078,A6122,1557,"Employee organisations - Australian Waterside Workers Federation - General, Volume 6",1952 - 1956,1952,1956,Open with exception,Canberra,True,121
1363479,A6122,1558,"Employee organisations - Australian Waterside Workers Federation - General, Volume 7",1956 - 1958,1956,1958,Open with exception,Canberra,False,0
1363480,A6122,1559,"Employee organisations - Australian Waterside Workers Federation - General, Volume 8",1957 - 1958,1957,1958,Open with exception,Canberra,False,0
1363481,A6122,1560,"Employee organisations - Australian Waterside Workers Federation - General, Volume 9",1958 - 1959,1958,1959,Open with exception,Canberra,False,0
1363482,A6122,1561,"Employee organisations - Australian Waterside Workers Federation - General, Volume 10",1959 - 1961,1959,1961,Open with exception,Canberra,False,0
1363483,A6122,1562,"Employee organisations - Australian Waterside Workers Federation - General, Volume 11",1961 - 1961,1961,1961,Open with exception,Canberra,False,0
1363484,A6122,1563,"Employee organisations - Australian Waterside Workers Federation - General, Volume 12",1961 - 1962,1961,1962,Open with exception,Canberra,False,0
1363485,A6122,1564,"Employee organisations - Australian Waterside Workers Federation - General, Volume 13",1961 - 1963,1961,1963,Open with exception,Canberra,False,0
1363487,A6122,1565,"Employee organisations - Australian Waterside Workers Federation - General, Volume 14",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1363488,A6122,1566,"Employee organisations - Australian Federated Ironworkers Association, NSW, Volume 5",1963 - 1963,1963,1963,Closed,Canberra,False,0
1363489,A6122,1567,"CPA Branches, NSW - Australian Iron and Steel, South Coast, Volume 1",1956 - 1957,1956,1957,Closed,Canberra,False,0
1363490,A6122,1568,"CPA Fractions - National Waterside Workers Federation, Volume 1",1951 - 1963,1951,1963,Open with exception,Canberra,False,0
1363491,A6122,1569,"CPA Branches - NSW Deep No 2 Branch - Warfies Section, Volume 1",1956 - 1963,1956,1963,Open with exception,Canberra,False,0
1363492,A6122,1581,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 8",1957 - 1963,1957,1963,Open with exception,Canberra,False,0
1363493,A6122,1580,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 7",1948 - 1962,1948,1962,Open with exception,Canberra,False,0
1363494,A6122,1579,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, and pamphlets Volume 6",1940 - 1941,1940,1941,Open with exception,Canberra,False,0
1363495,A6122,1578,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 5",1918 - 1949,1918,1949,Open with exception,Canberra,False,0
1363496,A6122,1577,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 4",1940 - 1944,1940,1944,Open with exception,Canberra,False,0
1363497,A6122,1576,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 3",1939 - 1942,1939,1942,Open with exception,Canberra,False,0
1363498,A6122,1575,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 2",1941 - 1947,1941,1947,Open with exception,Canberra,False,0
1363499,A6122,1574,"Religious - Christian - Jehovahs Witnesses - Except in New Guinea, Volume 1",1917 - 1941,1917,1941,Open with exception,Canberra,False,0
1363500,A6122,1573,Religious - Christian - Jehovahs Witnesses - New Guinea,1954 - 1963,1954,1963,Open with exception,Canberra,False,0
1363501,A6122,1572,"Associations - Individual - The Returned Sailors, Soldiers and Airmens Imperial League of Australia, Volume 3",1962 - 1967,1962,1967,Open with exception,Canberra,False,0
1363502,A6122,1571,"Associations - Individual - The Returned Sailors, Soldiers and Airmens Imperial League of Australia, Volume 2",1961 - 1963,1961,1963,Open with exception,Canberra,False,0
1363503,A6122,1570,"Associations - Individual - The Returned Sailors, Soldiers and Airmens Imperial League of Australia, Volume 1",1950 - 1962,1950,1962,Open with exception,Canberra,False,0
1363504,A6122,1584,"CPA - Interest in political parties - Australian Labor Party, ALP, Volume 17",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1363505,A6122,1583,"CPA - Interest in political parties - Australian Labor Party, ALP, Volume 16",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1363506,A6122,1582,"CPA - Interest in political parties - Australian Labor Party, ALP, Volume 15",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1363507,A6122,1585,Australian Civil Rights Defence League,1941 - 1954,1941,1954,Open with exception,Canberra,False,0
1363508,A6122,1586,Political Rights Committee,1941 - 1943,1941,1943,Open with exception,Canberra,False,0
1363509,A6122,1587,Associations - Individual - Leagal Rights Committee,1958 - 1958,1958,1958,Open with exception,Canberra,False,0
1363510,A6122,1588,Associations - Individual - League of Peace and Democracy - Property seized and confiscated,1946 - 1957,1946,1957,Open with exception,Canberra,True,9
1363738,A6122,221 PART 2,"CPA - Interest in Australian Armed Forces, Volume 2 Part 2",1940 - 1948,1940,1948,Open with exception,Canberra,False,0
1369794,A6122,1589,"CPA - Activities and interest in National Civic Council, Volume 2",1964 - 1964,1964,1964,Open with exception,Canberra,False,0
1369796,A6122,1590,"CPA - Central Committee - Disputes Committee, National Apeals Committee, Volume 2",1964 - 1964,1964,1964,Open with exception,Canberra,False,0
1377179,A6122,1591,"Associations individual - New Housewives Association, Volume 1",1940 - 1948,1940,1948,Open with exception,Canberra,True,214
1377191,A6122,1592,"Associations individual - New Housewives Association, Volume 2",1949 - 1953,1949,1953,Open with exception,Canberra,True,170
1377194,A6122,1598,"CPA NSW - Sydney district, Volume 6",1962 - 1963,1962,1963,Open with exception,Canberra,False,0
1377197,A6122,1597,"CPA NSW - Sydney district, Volume 5",1960 - 1962,1960,1962,Open with exception,Canberra,False,0
1377198,A6122,1596,"CPA NSW - Sydney district, Volume 4",1959 - 1960,1959,1960,Open with exception,Canberra,False,0
1377200,A6122,1595,"CPA NSW - Sydney district, Volume 3",1956 - 1959,1956,1959,Open with exception,Canberra,False,0
1377204,A6122,1594,"CPA NSW - City section, Volume 4",1961 - 1963,1961,1963,Open with exception,Canberra,False,0
1377205,A6122,1593,"CPA NSW - City section, Volume 3",1957 - 1961,1957,1961,Open with exception,Canberra,False,0
1486601,A6122,1599,CPA interest in government departments - State Police forces - Volume 1,1959 - 1964,1959,1964,Open with exception,Canberra,False,0
1486611,A6122,1600,Operation Bluey - CPA illegal apparatus - Volume 1,1961 - 1963,1961,1963,Open with exception,Canberra,True,6
1486614,A6122,1601,Operation Bluey - William Patrick KEANE (Bluey),1958 - 1959,1958,1959,Open with exception,Canberra,True,22
1486617,A6122,1602,Operation Bluey - Patrick Henry BALL (Bluey) George BLISS,1953 - 1961,1953,1961,Open with exception,Canberra,False,0
1486622,A6122,1603,Operation Bluey - Ralph George SUTHERLAND (Bluey),1959 - 1959,1959,1959,Open with exception,Canberra,False,0
1486625,A6122,1604,CPA interest in security service - Volume 3,1960 - 1962,1960,1962,Open with exception,Canberra,False,0
1486628,A6122,1605,CPA interest in security service - Volume 4,1962 - 1964,1962,1964,Open with exception,Canberra,False,0
1486632,A6122,1606,CPA interest in security service - Volume 5,1964 - 1964,1964,1964,Open with exception,Canberra,False,0
1526524,A6122,1614,"McCALMAN, Douglas Gordon",1950 - 1964,1950,1964,Open with exception,Canberra,False,0
1526526,A6122,1613,"Security Personnel Vetting Department of the Interior - DeSMET, Jules Albert",1954 - 1954,1954,1954,Closed,Canberra,False,0
1534372,A6122,1615,Espionage overseas - The Vassall Case,1962 - 1963,1962,1963,Open with exception,Canberra,False,0
1534374,A6122,1616,CPA - Interest in Government Departments - NSW Department of Interior,1958 - 1959,1958,1959,Open with exception,Canberra,False,0
1534375,A6122,1608,Supply of security equipment to Pakistan 1959 - Government SEATO training courses and equipment - Policy,1958 - 1959,1958,1959,Open with exception,Canberra,False,0
1534377,A6122,1607,Government SEATO study of communist techniques in the Labour sphere,1956 - 1962,1956,1962,Open with exception,Canberra,False,0
1534378,A6122,1612,Government SEATO Committee of security experts - 10th Meeting,1959 - 1962,1959,1962,Open with exception,Canberra,False,0
1534380,A6122,1611,"Government SEATO Entry, circulation and influence of communist literature, textbooks and films in SEATO area",1959 - 1961,1959,1961,Open with exception,Canberra,False,0
1534383,A6122,1609,Education lectures - Security training by ASIO of officers from Pakistan - T AHMAD,1959 - 1960,1959,1960,Open with exception,Canberra,False,0
1554648,A6122,1625,Citizens TB League - New South Wales,1947 - 1951,1947,1951,Open with exception,Canberra,False,0
1554649,A6122,1626,Associations individual - League of Rights - Volume 1 [275 pp],1946 - 1949,1946,1949,Open with exception,Canberra,False,0
1554651,A6122,1617,"Union of Australian women, Victoria - Volume 3",1959 - 1960,1959,1960,Open with exception,Canberra,False,0
1554653,A6122,1618,"Union of Australian women, Victoria - Volume 4",1960 - 1961,1960,1961,Open with exception,Canberra,False,0
1562261,A6122,1619,"Union of Australian Women, Victoria - Volume 5",1961 - 1961,1961,1961,Open with exception,Canberra,False,0
1562263,A6122,1620,"Union of Australian Women, Victoria - Volume 6",1961 - 1962,1961,1962,Open with exception,Canberra,False,0
1562268,A6122,1621,"Union of Australian Women, Victoria - Volume 7",1962 - 1963,1962,1963,Open with exception,Canberra,False,0
1562272,A6122,1622,"Union of Australian Women, Victoria - Volume 8",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1562275,A6122,1623,"Union of Australian Women, Victoria - Volume 9",1963 - 1964,1963,1964,Open with exception,Canberra,False,0
1562277,A6122,1624,"Union of Australian Women, Victoria - Volume 10",1964 - 1964,1964,1964,Open with exception,Canberra,False,0
1562283,A6122,1610,"LINTON, Betsey",1963 - 1963,1963,1963,Open with exception,Canberra,False,0
1562284,A6122,1627,Associations individual - League of Rights - Volume 2 [219 pp],1948 - 1960,1948,1960,Open with exception,Canberra,False,0
1562285,A6122,1628,Associations individual - League of Rights - Volume 3 [244 pp],1961 - 1966,1961,1966,Open with exception,Canberra,True,250
1562286,A6122,1629,"Political parties, Oceania - The Australian party [34 pp]",1956 - 1963,1956,1963,Open with exception,Canberra,False,0
1562287,A6122,1630,"Political parties, Oceania - Australian national socialist party [15 pp]",1962 - 1963,1962,1963,Open with exception,Canberra,False,0
1562288,A6122,1631,"Association individual - Citizens rights association, New South Wales [106 pp]",1946 - 1948,1946,1948,Open,Canberra,False,0
1562291,A6122,1632,"Association individual - Citizens rights association, Western Australia [16 pp]",1947 - 1948,1947,1948,Open,Canberra,False,0
1562293,A6122,1633,Parents and citizens association - Volume 1,1946 - 1958,1946,1958,Open with exception,Canberra,False,0
1562295,A6122,1634,Parents and citizens association - Volume 2,1958 - 1960,1958,1960,Open with exception,Canberra,False,0
